tau_d,blending,noise_delta,run,error_envelope,error_outside_switch,error_spike_windowed,error_spike_instant,num_switches,avg_time_between_switches,switch_rate,J,J_raw
0.1,True,0.02,4,0.7275489824975406,0.2814443543395214,0.3813002966958228,0.35547760404502127,8,2.308571428571429,0.4,0.010385970713262518,0.2159875954510417
0.1,False,0.02,5,1.3011913746033157,0.3043359102459599,1.2798466252519056,1.275919885460074,9,2.2175000000000002,0.45,0.3659540638585195,0.37312318468695577
0.1,True,0.02,5,1.3011913746033157,0.30431805407053825,1.2774096069014276,1.2730475520173141,9,2.2175000000000002,0.45,0.09048546852198791,0.37312318468695577
0.1,False,0.02,6,1.021130853272222,0.2714803902854319,1.021130853272222,1.0193242454487408,10,1.9511111111111115,0.5,0.32109183240385203,0.3096885842970063
0.1,True,0.02,6,1.021130853272222,0.27100433281994607,1.021130853272222,1.0193242454487408,10,1.9511111111111115,0.5,0.08116425602543777,0.3097935165423962
0.1,False,0.02,7,1.2151468981385403,0.3034845313882045,1.198549104257475,1.195728020268229,9,2.1825,0.45,0.3513751031840382,0.3412427771082376
0.1,True,0.02,7,1.2151468981385403,0.3035144775667981,1.198549104257475,1.195728020268229,9,2.1825,0.45,0.07812014945677283,0.3411665060315208
0.1,False,0.02,8,1.5177258358217747,0.3172833805296617,1.5177258358217747,1.4679951421769435,9,2.18,0.45,0.29477337096521816,0.2810836680755129
0.1,True,0.02,8,1.5177258358217747,0.3173084249919594,1.5177258358217747,1.4679951421769435,9,2.18,0.45,0.07722612292212276,0.2811850700021587
0.1,False,0.02,9,1.442101497014942,0.2852978542044291,1.442101497014942,1.365652739192231,10,1.9400000000000002,0.5,0.40642462809335533,0.41066754214010054
0.1,True,0.02,9,1.442101497014942,0.2847574711162952,1.442101497014942,1.365652739192231,10,1.9400000000000002,0.5,0.07788600419636807,0.4168321995812929
0.1,False,0.04,0,1.0749235488229165,0.27884404180881,1.0749235488229165,1.0641191013504212,11,1.7720000000000002,0.55,0.3469199995981522,0.3349363791943268
0.1,True,0.04,0,1.0753908946430202,0.2771320139997477,1.0753908946430202,1.064913492979101,11,1.7720000000000002,0.55,0.08933431242146353,0.3349587912553745
0.1,False,0.04,1,1.1155315216805881,0.27085542373905996,1.1155315216805881,1.1153638375925927,11,1.77,0.55,0.3103502487902955,0.2984839104727825
0.1,True,0.04,1,1.1155315216805881,0.27016930857814814,1.1155315216805881,1.1153638375925927,11,1.77,0.55,0.08676419631129709,0.29851821491585706
0.1,False,0.04,2,1.1621998763483665,0.2695878905201172,1.1621998763483665,1.1621998763483665,10,1.9688888888888891,0.5,0.2428528962049091,0.22961216622787323
0.1,True,0.04,2,1.1628063382738598,0.2695588140910355,1.1628063382738598,1.1628063382738598,10,1.9688888888888891,0.5,0.08987976647393725,0.22972324047961312
0.1,False,0.04,3,1.4973180908649606,0.2882606303316487,1.4868582650507947,1.343643456890816,10,1.9422222222222223,0.5,0.39554333771192174,0.4076194261559859
0.1,True,0.04,3,1.4973180908649606,0.2877697697370903,1.4868582650507947,1.343643456890816,10,1.9422222222222223,0.5,0.0651089696597424,0.4094686768474672
0.1,False,0.04,4,1.4843937172555346,0.2873297811935915,1.4843937172555346,1.4335228063442444,11,1.752,0.55,0.2986113931941108,0.30809708665339125
0.1,True,0.04,4,1.4843937172555346,0.2865272286685508,1.4843937172555346,1.4335228063442444,11,1.752,0.55,0.08990805220036739,0.3171060166288065
0.1,False,0.04,5,1.3241672752766442,0.3387823852594349,0.5550006065600692,0.4770167547887451,9,2.005,0.45,0.3417036669950859,0.32963559572852186
0.1,True,0.04,5,1.3241672752766442,0.33883123255392217,0.5550006065600692,0.4770167547887451,9,2.005,0.45,0.01886320434102859,0.32963559572852186
